[08/29 18:49:31] psnet5 INFO: Full config saved to log/psnet5/respointnet2_dp_fi_df_fc1_max_20260829184931/config.json
[08/29 18:49:33] psnet5 INFO: length of training dataset: 2000
[08/29 18:49:33] psnet5 INFO: length of validation dataset: 2000
[08/29 19:19:54] psnet5 INFO: Train: [2/3][800/1000]	T 0.995 (1.021)	DT 0.000 (0.000)	loss 0.758 (1.089)
[08/29 19:20:05] psnet5 INFO: Train: [2/3][810/1000]	T 1.053 (1.021)	DT 0.000 (0.000)	loss 1.497 (1.091)
[08/29 19:20:15] psnet5 INFO: Train: [2/3][820/1000]	T 0.983 (1.021)	DT 0.000 (0.000)	loss 0.888 (1.089)
[08/29 19:20:25] psnet5 INFO: Train: [2/3][830/1000]	T 1.008 (1.021)	DT 0.000 (0.000)	loss 2.175 (1.089)
[08/29 19:20:36] psnet5 INFO: Train: [2/3][840/1000]	T 1.211 (1.021)	DT 0.000 (0.000)	loss 1.885 (1.090)
[08/29 19:20:46] psnet5 INFO: Train: [2/3][850/1000]	T 1.218 (1.022)	DT 0.000 (0.000)	loss 0.943 (1.088)
[08/29 19:20:57] psnet5 INFO: Train: [2/3][860/1000]	T 1.090 (1.023)	DT 0.000 (0.000)	loss 1.096 (1.087)
[08/29 19:21:07] psnet5 INFO: Train: [2/3][870/1000]	T 0.996 (1.023)	DT 0.000 (0.000)	loss 1.540 (1.087)
[08/29 19:21:18] psnet5 INFO: Train: [2/3][880/1000]	T 1.051 (1.023)	DT 0.000 (0.000)	loss 0.863 (1.089)
[08/29 19:21:29] psnet5 INFO: Train: [2/3][890/1000]	T 1.163 (1.025)	DT 0.000 (0.000)	loss 0.630 (1.087)
[08/29 19:21:40] psnet5 INFO: Train: [2/3][900/1000]	T 1.045 (1.025)	DT 0.000 (0.000)	loss 0.961 (1.087)
[08/29 19:21:50] psnet5 INFO: Train: [2/3][910/1000]	T 1.164 (1.025)	DT 0.000 (0.000)	loss 0.766 (1.085)
[08/29 19:22:01] psnet5 INFO: Train: [2/3][920/1000]	T 0.980 (1.026)	DT 0.000 (0.000)	loss 1.313 (1.085)
[08/29 19:22:12] psnet5 INFO: Train: [2/3][930/1000]	T 0.989 (1.026)	DT 0.000 (0.000)	loss 1.398 (1.084)
[08/29 19:22:23] psnet5 INFO: Train: [2/3][940/1000]	T 1.143 (1.027)	DT 0.000 (0.000)	loss 0.820 (1.084)
[08/29 19:22:33] psnet5 INFO: Train: [2/3][950/1000]	T 1.028 (1.027)	DT 0.000 (0.000)	loss 1.089 (1.090)
[08/29 19:22:43] psnet5 INFO: Train: [2/3][960/1000]	T 1.089 (1.027)	DT 0.000 (0.000)	loss 1.198 (1.090)
[08/29 19:22:54] psnet5 INFO: Train: [2/3][970/1000]	T 0.959 (1.027)	DT 0.000 (0.000)	loss 0.447 (1.093)
[08/29 19:23:04] psnet5 INFO: Train: [2/3][980/1000]	T 0.961 (1.027)	DT 0.000 (0.000)	loss 0.504 (1.090)
[08/29 19:23:14] psnet5 INFO: Train: [2/3][990/1000]	T 1.024 (1.026)	DT 0.000 (0.000)	loss 1.978 (1.092)
[08/29 19:23:23] psnet5 INFO: epoch 2, total time 1026.41, lr 0.00247
[08/29 19:23:23] psnet5 INFO: ==> Saving...
